id,scraped_at,travel_date,from_city,to_city,departure,arrival,price,driver,rating,seats_available,seats_total,seats_booked
195,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,10:00,12:40,350.0,Siva Reddy,4.4,,3,
196,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,10:00,12:40,350.0,Krishna,4.6,,3,
197,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,10:00,13:40,350.0,N/A,,,3,
198,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,10:00,13:20,550.0,N/A,,,3,
199,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,10:20,13:40,550.0,N/A,,,3,
200,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,10:30,13:10,300.0,Ram,4.7,,3,
201,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,10:30,13:10,350.0,Instant Booking,,,3,
202,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,10:30,13:00,350.0,Krishna,0.0,,3,
203,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,10:30,13:10,380.0,Vellurie,4.5,,3,
204,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,10:30,13:10,400.0,Siva Reddy,4.4,,3,
205,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,11:00,13:30,320.0,Shivakrishna,0.0,,3,
206,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,11:00,13:40,340.0,Inaganti Rohit,0.0,,3,
207,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,11:00,14:00,500.0,Rajender,4.8,,3,
208,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,11:30,14:00,320.0,Shivakrishna,0.0,,3,
209,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,11:30,14:30,500.0,Rajender,4.8,,3,
210,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,11:30,13:40,500.0,Raju,4.9,,3,
211,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,11:50,14:20,320.0,Shivakrishna,0.0,,3,
212,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,11:50,14:20,330.0,Thirupathi Reddi,5.0,,3,
213,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,12:00,15:00,500.0,N/A,,,3,
214,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,12:10,14:00,380.0,Chouhan,4.4,,3,
215,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,12:10,14:00,400.0,Sai,0.0,,3,
216,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,12:30,15:10,350.0,Elukati,2.5,,3,
217,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,12:30,15:50,500.0,N/A,,,3,
218,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,13:30,15:20,400.0,Dasari,0.0,,3,
219,2026-06-03T08:55:09.739044,2026-06-03,Warangal,Hyderabad,13:30,16:50,550.0,N/A,,,3,
256,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,09:30,14:00,600.0,Venkatesh,4.0,,3,
257,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,09:30,13:50,620.0,Balu,0.0,,3,
258,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,09:30,14:00,650.0,Rachan,0.0,,3,
259,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,09:30,14:00,700.0,Venkatesh,3.7,,3,
260,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,09:30,14:00,700.0,Yuvaraj,4.9,,3,
294,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,09:30,12:00,350.0,N/A,,,3,
296,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,09:30,11:40,440.0,Shiva Kumar,3.3,,3,
297,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,09:30,11:50,500.0,N/A,,,3,
298,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,09:30,11:50,540.0,N/A,,,3,
342,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,09:30,12:10,740.0,Bharath,0.0,,3,
261,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,09:40,14:10,700.0,Suresh,4.0,,3,
299,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,09:40,12:50,560.0,N/A,,,3,
300,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,09:50,12:10,540.0,N/A,,,3,
343,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,09:50,14:40,600.0,Shaik,4.0,,3,
262,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:00,13:40,600.0,N/A,,,3,
263,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:00,14:30,670.0,Gunji,5.0,,3,
264,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:00,13:30,690.0,Instant Booking,,,3,
265,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:00,14:30,700.0,Venkatesh,3.7,,3,
266,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:00,15:10,700.0,Nagarjuna,1.0,,3,
267,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:00,15:10,700.0,Kanugu,4.0,,3,
268,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:00,15:20,750.0,Ramesh,4.8,,3,
269,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:00,16:10,780.0,Tella Indra,0.0,,3,
270,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:00,13:30,780.0,N/A,,,3,
271,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:00,15:20,800.0,Vamshi,5.0,,3,
272,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:00,14:10,840.0,Swamy,0.0,,3,
273,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:00,16:20,950.0,N/A,,,3,
301,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:00,11:50,310.0,Bhanu Prakash,0.0,,3,
302,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:00,11:50,350.0,N/A,,,3,
303,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:00,12:40,400.0,N/A,,,3,
304,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:00,12:00,430.0,Shiva Kumar,3.3,,3,
305,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:00,13:10,490.0,N/A,,,3,
306,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:00,12:30,500.0,N/A,,,3,
307,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:00,13:10,540.0,N/A,,,3,
308,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:00,13:50,600.0,N/A,,,3,
344,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,10:00,13:40,520.0,Pavan,4.7,,3,
345,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,10:00,12:50,600.0,N/A,,,3,
309,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:10,13:30,520.0,Raju,5.0,,3,
310,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:10,13:20,550.0,Prakash,5.0,,3,
346,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,10:10,14:00,550.0,Naveen,3.5,,3,
347,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,10:10,13:40,600.0,Sekhar,4.9,,3,
348,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,10:20,13:50,500.0,N/A,,,3,
350,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,10:20,13:50,550.0,Althaf,0.0,,3,
274,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:30,14:00,780.0,N/A,,,3,
275,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:30,15:50,850.0,Pavan,5.0,,3,
311,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:30,13:00,430.0,N/A,,,3,
312,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:30,13:40,560.0,N/A,,,3,
313,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:30,13:00,590.0,Eshwar,5.0,,3,
314,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,10:30,13:00,600.0,Sampath,4.4,,3,
351,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,10:30,13:10,450.0,N/A,,,3,
352,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,10:30,14:00,500.0,N/A,,,3,
353,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,10:30,14:00,550.0,Diwakar Reddy,4.0,,3,
354,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,10:40,14:20,500.0,Gaffar,4.9,,3,
355,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,10:40,14:30,550.0,Dhana Reddy,4.7,,3,
276,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,10:50,17:20,700.0,Kirankumar,5.0,,3,
277,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,11:00,14:30,630.0,Yaseen,5.0,,3,
278,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,11:00,15:10,640.0,Raju,3.7,,3,
279,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,11:00,17:30,700.0,Sandeep,4.3,,3,
280,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,11:00,17:40,820.0,N/A,,,3,
315,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,11:00,13:40,460.0,N/A,,,3,
316,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,11:00,14:10,490.0,Yadav,5.0,,3,
317,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,11:00,14:10,500.0,N/A,,,3,
318,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,11:00,14:10,560.0,N/A,,1.0,3,2.0
356,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,11:00,14:20,450.0,N/A,,,3,
357,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,11:00,14:30,500.0,Shaik,4.8,,3,
358,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,11:00,14:50,600.0,N/A,,,3,
359,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,11:00,15:20,660.0,Madhu,5.0,,3,
281,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,11:10,18:00,800.0,Kirankumar,5.0,,3,
319,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,11:10,13:40,550.0,Swetha,4.4,,3,
282,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,11:20,15:50,650.0,Instant Booking,,,3,
320,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,11:20,14:30,500.0,N/A,,,3,
360,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,11:20,14:50,500.0,N/A,,,3,
283,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,11:30,14:40,500.0,N/A,,,3,
284,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,11:30,16:10,700.0,Charan,0.0,,3,
285,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,11:30,16:40,700.0,Venkatesh,0.0,,3,
321,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,11:30,14:40,500.0,N/A,,,3,
322,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,11:30,15:30,550.0,Renuka,4.5,,3,
323,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,11:30,14:40,550.0,N/A,,,3,
362,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,11:30,15:00,500.0,Swamy,3.9,,3,
363,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,11:30,14:10,600.0,N/A,,,3,
324,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,11:40,15:00,540.0,N/A,,,3,
325,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,11:40,14:50,550.0,Swetha,4.4,,3,
287,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,11:50,14:40,500.0,N/A,,,3,
364,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,11:50,15:20,500.0,N/A,,,3,
288,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,12:00,15:50,700.0,Manohar,4.9,,3,
289,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,12:00,16:00,800.0,Gagan,0.0,,3,
290,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,12:00,18:40,850.0,Bannu,5.0,,3,
326,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,12:00,14:00,430.0,Sampath,4.4,,3,
327,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,12:00,15:20,540.0,N/A,,,3,
328,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,12:00,15:10,550.0,N/A,,,3,
365,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,12:00,14:50,490.0,Enjamuri,4.3,,3,
366,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,12:00,15:30,500.0,N/A,,,3,
367,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,12:00,15:30,600.0,Radha,0.0,,3,
291,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,12:20,16:30,840.0,Abhiram,0.0,,3,
368,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,12:20,14:40,670.0,Nagaraja,4.4,,3,
292,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,12:30,17:20,690.0,N/A,,,3,
329,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,12:30,14:30,430.0,Eshwar,5.0,,3,
369,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,12:30,16:10,550.0,Babu,4.5,,3,
370,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,12:30,15:00,600.0,N/A,,,3,
293,2026-06-04T09:07:36.264626,2026-06-04,Hyderabad,Vijayawada,13:00,18:00,610.0,Akunuru,0.0,,3,
371,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,13:00,16:30,500.0,N/A,,,3,
372,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,13:00,16:30,500.0,Babu,4.5,,3,
373,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,13:00,15:30,620.0,Ejaz,2.4,,3,
330,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,13:10,15:50,400.0,Chandu,3.0,,3,
374,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,13:10,16:40,550.0,Instant Booking,,,3,
375,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,13:10,16:40,550.0,Mahi,4.4,,3,
376,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,13:30,17:20,500.0,Sanju,4.8,,3,
377,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,13:30,16:00,600.0,N/A,,,3,
378,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,13:30,16:20,660.0,N/A,,,3,
379,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,13:30,16:50,670.0,Mahesh,4.6,,3,
331,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,14:00,16:30,330.0,N/A,,,3,
332,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,14:00,17:10,530.0,N/A,,,3,
380,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,14:00,16:40,400.0,Abdul,5.0,,3,
381,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,14:00,17:40,500.0,Reddy,4.5,,3,
382,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,14:00,18:20,550.0,Suresh,4.3,,3,
383,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,14:00,16:50,600.0,N/A,,,3,
384,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,14:00,16:30,600.0,Jagadeesh,4.7,,3,
385,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,14:00,16:40,630.0,N/A,,,3,
386,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,14:00,16:40,640.0,N/A,,,3,
387,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,14:00,16:50,650.0,N/A,,,3,
389,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,14:20,18:00,600.0,Mohan Reddy,4.3,,3,
390,2026-06-04T09:08:27.593453,2026-06-04,Hyderabad,Kurnool,14:30,17:10,470.0,N/A,,,3,
333,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,15:00,18:20,350.0,Vamshi,4.0,,3,
334,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,15:00,11:20,460.0,Prasad Yadav,4.6,,3,
335,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,15:20,17:10,350.0,N/A,,,3,
336,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,15:20,18:00,400.0,Prabhas,5.0,,3,
337,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,16:00,19:10,500.0,N/A,,,3,
338,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,16:00,19:10,520.0,N/A,,,3,
339,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,16:00,19:20,550.0,Shiva,4.5,,3,
340,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,16:30,19:00,400.0,N/A,,,3,
341,2026-06-04T09:08:01.968140,2026-06-04,Hyderabad,Warangal,16:30,19:40,520.0,N/A,,,3,
463,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,09:30,13:00,500.0,N/A,,,3,
464,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,09:30,13:10,600.0,N/A,,,3,
465,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,09:40,13:30,480.0,Shiva,5.0,,3,
466,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,09:50,13:30,480.0,Chand,4.6,,3,
467,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,09:50,13:30,480.0,Arya,4.6,,3,
468,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,09:50,13:30,600.0,N/A,,,3,
469,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,10:00,13:40,500.0,N/A,,,3,
470,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,10:00,12:40,500.0,Manoj,4.8,,3,
471,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,10:00,13:30,550.0,Deepak,4.8,,3,
472,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,10:00,13:50,600.0,Venky Reddy,4.6,,3,
473,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,10:10,12:40,480.0,Instant Booking,,,3,
474,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,10:20,14:00,500.0,Ramu,3.2,,3,
475,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,10:30,14:10,500.0,Gopinath Reddy,3.7,,3,
476,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,10:30,14:00,500.0,Madhubabu,3.2,,3,
477,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,10:40,14:10,500.0,Madhu,3.8,,3,
478,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,10:50,14:30,500.0,Gopinath Reddy,3.7,,3,
479,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,10:50,13:20,620.0,Manohar,4.0,,3,
480,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,11:00,14:40,500.0,Bunny,3.7,,3,
481,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,11:00,14:50,600.0,Vg Reddy,3.6,,3,
482,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,11:00,14:00,640.0,Eswar,4.4,,3,
483,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,11:10,14:40,500.0,Jramakrishna,4.1,,3,
484,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,11:10,14:50,500.0,Raju,0.0,,3,
485,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,11:10,15:10,600.0,Reddy,4.1,,3,
486,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,11:10,15:00,600.0,Lovely,4.2,,3,
487,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,11:20,13:50,620.0,Manohar,4.0,,3,
488,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,11:30,14:50,500.0,N/A,,,3,
489,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,11:50,14:20,620.0,Jayam,3.7,,3,
490,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,12:30,16:00,510.0,Arun,0.0,,3,
491,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,12:40,15:00,420.0,Lavan,5.0,,3,
492,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,12:40,15:20,590.0,Siva,5.0,,3,
493,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,13:10,15:50,620.0,Javeed,4.8,,3,
494,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,13:50,17:30,550.0,Shaik Abdul,0.0,,3,
495,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,14:00,17:40,600.0,Purna,5.0,,3,
496,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,14:10,17:40,500.0,Shaik,4.5,,3,
497,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,14:10,16:50,620.0,N/A,,,3,
498,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,14:20,17:50,500.0,Syed,5.0,,3,
499,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,14:20,17:50,500.0,Mohammed,4.8,,3,
500,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,14:30,18:00,500.0,Instant Booking,,,3,
501,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,15:00,19:20,660.0,N/A,,,3,
502,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,15:10,19:10,600.0,Lokesh,3.7,,3,
503,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,16:00,19:40,470.0,Jagadeeswar Reddy,5.0,,3,
504,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,16:00,19:40,480.0,Vadde Balakrishna,4.7,,3,
505,2026-06-04T09:09:42.682869,2026-06-04,Kurnool,Hyderabad,16:00,18:30,590.0,N/A,,,3,
391,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,10:00,14:10,650.0,Vinod,5.0,,3,
392,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,10:00,14:20,690.0,Manmadharao,3.5,,3,
393,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,10:00,15:30,790.0,N/A,,,3,
394,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,10:20,15:00,770.0,Yenigandla,3.7,,3,
395,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,10:50,14:50,840.0,Prudhvi,4.7,,3,
396,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,11:00,15:30,750.0,Shaik,5.0,,3,
397,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,11:00,15:30,760.0,Ameer,2.5,,3,
398,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,11:10,15:40,590.0,Suresh,4.6,,3,
399,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,11:10,15:40,750.0,Basha,0.0,,3,
400,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,12:00,17:30,650.0,N/A,,,3,
401,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,12:30,17:00,600.0,N/A,,,3,
402,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,13:00,18:30,820.0,Suresh,5.0,,3,
403,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,14:00,19:00,700.0,Umamahesh,3.0,,3,
404,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,14:00,19:20,700.0,N/A,,,3,
405,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,15:00,19:30,600.0,Krishna,4.7,,3,
406,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,15:00,19:30,690.0,Hithesh,4.6,,3,
407,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,15:00,22:40,910.0,N/A,,,3,
408,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,16:00,21:20,800.0,Ramesh,4.8,,3,
409,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,16:20,20:10,940.0,Malella,5.0,,3,
410,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,16:40,21:00,730.0,Pavan Kalyan,5.0,,3,
411,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,17:00,21:30,650.0,Shivnath,5.0,,3,
412,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,17:00,22:40,700.0,Kiran,5.0,,3,
413,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,17:00,22:10,750.0,Damodara Sundeep,4.2,,3,
414,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,17:00,21:30,760.0,Ramesh,5.0,,3,
415,2026-06-04T09:08:53.012605,2026-06-04,Vijayawada,Hyderabad,17:30,21:30,750.0,Rajasekhar,0.0,,3,
